,MAD,Median,Mean,Variance,Std,Kurtosis,Skew,Crest Factor,Impulse Factor,Shape Factor,Anomaly
434,0.009714175,1.121424,1.121672555,0.00014909,0.012210234,0.05535984,-0.022261783,1.039742746,1.039804349,1.000059248,1
435,0.009800204,1.121912,1.122087745,0.000150433,0.012265126,0.003296567,0.004551018,1.045445802,1.045508255,1.000059738,1
436,0.00975737,1.121912,1.122010088,0.000150103,0.012251673,0.006231627,-0.001490293,1.045518289,1.045580617,1.000059615,1
437,0.009678715,1.121912,1.122184825,0.000147059,0.012126795,0.028276586,-0.003622342,1.04318257,1.043243479,1.000058388,1
438,0.009828604,1.121424,1.121738955,0.000151885,0.01232417,0.014443336,0.025882543,1.048380303,1.048443575,1.000060352,1
439,0.009844624,1.121912,1.12169201,0.000151702,0.012316723,0.013247146,-0.016779685,1.041028728,1.041091485,1.000060284,1
440,0.009924173,1.121424,1.121630814,0.000153194,0.012377171,-0.066159173,-0.006808228,1.041519955,1.041583367,1.000060884,1
441,0.009762651,1.121424,1.121535231,0.000150017,0.012248124,-0.016257505,0.033472379,1.049441678,1.049504257,1.000059631,1
442,0.009915162,1.121424,1.121465447,0.000152545,0.012350901,-0.089274768,0.011914441,1.049070799,1.049134418,1.000060643,1
443,0.009849576,1.120448,1.120485218,0.000152184,0.012336284,-0.02548206,-0.024173301,1.04084311,1.040906191,1.000060606,1
444,0.009785586,1.120936,1.120928452,0.000149922,0.012244281,-0.002963971,0.023413849,1.040432529,1.040494599,1.000059658,1
445,0.009680594,1.121424,1.121479697,0.000146861,0.012118626,-0.028455311,0.011318315,1.038617106,1.038677742,1.000058382,1
446,0.009887158,1.120936,1.120839994,0.000153513,0.012390043,0.02260875,-0.041492196,1.042254589,1.042318267,1.000061096,1
447,0.009877715,1.120936,1.121043393,0.000153113,0.012373894,-0.007668507,-0.002984722,1.040324546,1.040387917,1.000060915,1
448,0.009840721,1.121912,1.12185562,0.000151698,0.012316587,-0.039481422,0.002766137,1.044791632,1.044854596,1.000060265,1
449,0.009843358,1.121424,1.121473548,0.000152146,0.012334748,0.001535459,0.009520908,1.041666426,1.04172943,1.000060484,1
450,0.009730746,1.121912,1.12177806,0.000148713,0.012194805,0.012322768,-0.030634974,1.041385115,1.041446647,1.000059087,1
451,0.009694719,1.120936,1.121131298,0.000147701,0.012153229,0.003151786,-0.006803927,1.043291969,1.043353265,1.000058753,1
452,0.009762339,1.121424,1.121664063,0.000149298,0.012218774,-0.00402829,0.003591317,1.043230866,1.043292763,1.000059332,1
453,0.009799925,1.121424,1.121373215,0.000151873,0.01232369,0.066084373,0.001711676,1.042194883,1.042257817,1.000060386,1
454,0.009927318,1.120936,1.12126039,0.000155342,0.012463642,0.08473982,0.020187816,1.052743045,1.052808082,1.000061778,1
455,0.009901766,1.122888,1.122623862,0.000154166,0.012416342,-0.029827313,-0.019786339,1.043641047,1.043704877,1.000061161,1
456,0.009703328,1.1224,1.122526847,0.000147918,0.012162145,-0.017515342,-0.005606123,1.043299112,1.043360346,1.000058693,1
457,0.009704046,1.1224,1.122456087,0.000148761,0.012196742,0.014438305,0.030013239,1.038582438,1.03864375,1.000059035,1
458,0.966493204,1.125816,1.145036693,1.759688844,1.32653264,1.452551204,-0.046680588,4.599656237,5.650826865,1.228532432,1
459,0.009911962,1.122888,1.122712157,0.000153843,0.012403341,-0.02170843,-0.008055877,1.042689843,1.042753472,1.000061024,1
460,0.00976134,1.122888,1.122933059,0.000149062,0.012209081,-0.061655273,-0.008101172,1.039444875,1.03950631,1.000059104,1
461,0.009776001,1.1224,1.122023882,0.000150315,0.012260287,0.005463474,0.007293659,1.041156325,1.041218479,1.000059697,1
462,0.00973917,1.121912,1.121650465,0.000149301,0.012218895,0.054879661,0.010972256,1.042373417,1.042435266,1.000059334,1
463,0.009909178,1.121424,1.12139498,0.000155371,0.012464807,0.388064639,0.01326527,1.067846787,1.067912752,1.000061775,1
464,0.009766832,1.121912,1.121799012,0.000150241,0.012257299,0.040315831,0.020860415,1.044409962,1.044472305,1.000059692,1
465,0.009779742,1.121912,1.121893554,0.000150285,0.012259078,0.008075492,0.007662666,1.04388699,1.043949309,1.000059699,1
466,0.009853139,1.121912,1.121904485,0.000152327,0.012342083,-0.050304658,-0.009044398,1.040396387,1.04045934,1.000060509,1
467,0.009692273,1.121424,1.121189239,0.000147404,0.012141019,-0.007109945,-0.023624545,1.041932502,1.041993589,1.000058629,1
468,0.009862873,1.121424,1.121608074,0.000154143,0.01241544,0.087220152,0.012071553,1.04197574,1.042039575,1.000061263,1
469,0.009767525,1.1224,1.12203195,0.00015027,0.012258467,-0.016441368,-0.014585811,1.044193152,1.044255468,1.000059679,1
470,0.009781422,1.121912,1.1219974,0.000149465,0.01222557,-0.02233765,0.037928831,1.04466055,1.044722564,1.000059362,1
471,0.009918164,1.122888,1.122699632,0.000153598,0.012393471,-0.032231208,-0.01412121,1.042266936,1.042330439,1.000060928,1
472,0.009712732,1.1224,1.122366328,0.000149045,0.012208396,0.016597892,-0.021230376,1.044752149,1.044813953,1.000059157,1
473,0.009762632,1.121424,1.121542226,0.000149633,0.01223247,0.017610355,0.014616808,1.04595458,1.046016791,1.000059478,1
474,0.00995607,1.1224,1.122197968,0.000157275,0.012540923,0.488911137,-0.001923054,1.078387655,1.078454991,1.000062442,1
475,0.009779638,1.120936,1.121082823,0.000150575,0.012270884,0.018817283,0.032640085,1.041594813,1.041657205,1.000059901,1
476,0.009750593,1.122888,1.122661666,0.000149249,0.012216746,0.001846355,-0.002751589,1.042303977,1.042365688,1.000059207,1
477,0.009778687,1.121424,1.121318462,0.000150776,0.012279097,0.001446951,0.011431463,1.038764815,1.038827095,1.000059956,1
478,0.009805191,1.121424,1.121612628,0.000151544,0.012310308,0.050136255,-0.001558962,1.04588814,1.045951134,1.000060229,1
479,0.009726598,1.121912,1.121850284,0.000147557,0.012147322,-0.066186345,-0.039725057,1.045233289,1.045294561,1.00005862,1
480,0.009749883,1.121424,1.121672099,0.000149741,0.012236881,0.027652136,-0.0123784,1.051488948,1.051551519,1.000059507,1
481,0.009831204,1.121424,1.121445342,0.000150947,0.012286038,-0.071645309,0.007451888,1.038212106,1.038274409,1.00006001,1
482,0.009702979,1.121424,1.121577199,0.000149629,0.012232313,0.087915934,0.007665739,1.049402576,1.049464986,1.000059472,1
483,0.009832685,1.121424,1.121289995,0.000152203,0.012337057,0.006747114,0.007251604,1.042707274,1.042770385,1.000060526,1
484,0.009958149,1.121424,1.121285961,0.000156506,0.012510217,0.083349032,-0.007851808,1.045755553,1.045820639,1.000062238,1
485,0.009824249,1.121424,1.121331313,0.000151175,0.012295339,-0.007045741,0.014629648,1.048326505,1.048389523,1.000060113,1
486,0.009797198,1.121912,1.121695849,0.000150209,0.012255988,-0.028271414,0.035947469,1.053641641,1.053704533,1.00005969,1
487,0.00982098,1.121912,1.121844558,0.000152566,0.012351759,0.043779346,-0.017750799,1.039581914,1.039644923,1.000060611,1
488,0.009787262,1.121912,1.121573458,0.000150073,0.012250438,-0.048949607,-0.034684027,1.039399118,1.039461117,1.000059649,1
489,0.009913423,1.120448,1.120648535,0.0001531,0.012373362,-0.078900606,0.014702713,1.042868239,1.042931805,1.000060953,1
490,0.009854503,1.121424,1.121446123,0.000151787,0.012320196,-0.019421322,-0.017237914,1.049959443,1.050022802,1.000060344,1
491,0.00981941,1.1224,1.122234568,0.000150999,0.012288159,0.011277064,-0.023522603,1.04052578,1.040588156,1.000059946,1
492,0.009736097,1.1224,1.122320651,0.000149254,0.012216973,-0.005098193,0.020847624,1.038707551,1.038769089,1.000059245,1
493,0.009826073,1.1224,1.122216057,0.000150211,0.012256046,-0.085573724,-0.013173038,1.041412924,1.041475029,1.000059636,1
494,0.009878092,1.1224,1.122057131,0.000151895,0.012324551,-0.03287404,-0.012983204,1.044603937,1.044666949,1.000060321,1
495,0.009754277,1.121424,1.121278413,0.000149541,0.012228689,0.01372771,0.026773818,1.044895105,1.044957244,1.000059469,1
496,0.009756375,1.120936,1.120940782,0.000148896,0.012202286,-0.056956864,-0.017790733,1.037809574,1.037871062,1.000059248,1
497,0.00975984,1.121424,1.121338763,0.000149375,0.012221918,0.024078697,0.018434613,1.043098272,1.043160229,1.000059397,1
498,0.009752402,1.121424,1.121217576,0.000149212,0.012215227,0.004630287,0.036410717,1.042340639,1.042402496,1.000059344,1
499,0.009815955,1.121912,1.121845567,0.000150992,0.012287896,-0.005931773,-0.009506507,1.041756486,1.041818976,1.000059985,1
500,0.009755661,1.121912,1.122134528,0.000148998,0.01220646,-0.001014824,-0.004123016,1.04105422,1.041115812,1.000059163,1
501,0.009787057,1.121912,1.121712148,0.000150446,0.012265659,0.002189632,0.011854242,1.043185676,1.04324804,1.000059783,1
502,0.009761485,1.121424,1.121220699,0.000149729,0.012236391,-0.005831271,-0.035636176,1.044948805,1.045011032,1.00005955,1
503,0.009723588,1.121424,1.12139485,0.000149591,0.012230721,0.061082962,0.02140327,1.045656896,1.045719088,1.000059476,1
504,0.009867464,1.121912,1.121845404,0.000152859,0.0123636,-0.04086173,0.006493963,1.041320894,1.04138413,1.000060727,1
505,0.009743931,1.121424,1.121204498,0.000149657,0.012233447,0.009239869,0.001991538,1.042787832,1.042849902,1.000059523,1
506,0.009879678,1.120936,1.120938212,0.000152795,0.012361025,-0.06012411,-0.010525083,1.043469543,1.043532986,1.0000608,1
507,0.009797951,1.121424,1.121489359,0.000150661,0.012274414,-0.006702686,-0.026733171,1.042957685,1.04302015,1.000059892,1
508,0.009845558,1.121912,1.121954326,0.000152331,0.012342251,0.013254018,0.005118581,1.043829604,1.043892762,1.000060506,1
509,0.009802375,1.121912,1.12199727,0.000151288,0.012299923,-0.02738083,-0.036248058,1.039875877,1.039938359,1.000060087,1
510,0.009845988,1.121424,1.121574857,0.000151938,0.01232633,-0.023962,0.005922754,1.041572432,1.041635333,1.00006039,1
511,0.009871162,1.120936,1.121106442,0.000153038,0.012370849,0.022905582,0.010026739,1.041571851,1.04163526,1.000060878,1
512,0.010060069,1.120936,1.120750593,0.000159328,0.01262253,0.044279423,0.008213394,1.044076886,1.044143102,1.000063421,1
513,0.009786358,1.121424,1.121296177,0.000150683,0.012275318,-0.033969625,-0.007607622,1.041396603,1.041459005,1.000059921,1
514,0.009723325,1.121424,1.121569457,0.000148287,0.012177327,-0.00662657,0.021909829,1.044624511,1.044686081,1.00005894,1
515,0.00975705,1.121424,1.121250923,0.00014845,0.012184001,-0.074415963,-0.020602722,1.044485971,1.044547635,1.000059038,1
516,0.009925567,1.121912,1.121706097,0.000154701,0.012437876,-0.015396191,0.00100005,1.047104763,1.047169132,1.000061474,1
517,0.009792257,1.121912,1.121817035,0.000151519,0.012309312,0.03394457,0.046064626,1.045697602,1.04576055,1.000060198,1
518,0.009794989,1.121912,1.122076619,0.000150911,0.012284579,0.025628146,0.008285604,1.041542033,1.041604451,1.000059928,1
519,0.009846271,1.121912,1.122203661,0.000152223,0.01233787,-0.00864329,-0.000214385,1.042293258,1.04235625,1.000060436,1
520,0.009823929,1.121912,1.121974789,0.000151584,0.012311954,-0.024609252,0.012813546,1.042506115,1.04256888,1.000060207,1
521,0.009737335,1.122888,1.122726179,0.0001495,0.012227038,0.070862431,0.011332983,1.053979012,1.054041512,1.0000593,1
522,0.009833329,1.1224,1.122333925,0.000151859,0.012323119,-0.031343392,0.011326674,1.040433322,1.040496036,1.000060277,1
523,0.009823174,1.121424,1.121708406,0.000153272,0.012380326,0.106208282,0.011821684,1.043187983,1.04325152,1.000060906,1
524,0.009774697,1.121424,1.121595809,0.000149349,0.012220863,-0.04092376,0.008546857,1.046774872,1.046837008,1.000059359,1
525,0.009771945,1.120936,1.120892275,0.000148967,0.012205221,-0.091020215,0.002192802,1.039160475,1.039222078,1.000059282,1
526,0.009730607,1.120936,1.120964141,0.000148976,0.012205568,0.047120147,0.010628268,1.041270427,1.041332151,1.000059277,1
527,0.009875999,1.120448,1.12012631,0.000153019,0.012370073,-0.045927276,-0.018616631,1.039869311,1.039932719,1.000060977,1
528,0.009733726,1.12484,1.124644052,0.000148627,0.012191255,-0.053128348,-0.001601621,1.040467203,1.040528333,1.000058752,1
529,0.009996693,1.120936,1.120642484,0.000157251,0.012539964,0.003728369,0.006261227,1.043743021,1.043808366,1.000062606,1
530,0.009831212,1.121424,1.12095822,0.000151733,0.012317977,-0.014028593,-0.030042507,1.039968837,1.040031626,1.000060375,1
531,0.00962316,1.121424,1.120971852,0.000145941,0.012080624,0.016216345,-0.007908556,1.043005767,1.043066334,1.000058069,1
532,0.009772209,1.121424,1.121777475,0.000149306,0.012219083,-0.039518873,-0.001749034,1.038340427,1.038402024,1.000059323,1
533,0.009797457,1.121424,1.121308734,0.000151047,0.012290105,-0.016542008,-0.019936116,1.043995868,1.044058576,1.000060064,1
534,0.00970612,1.121424,1.121492027,0.000148185,0.012173126,0.026924617,-0.008285988,1.040345577,1.040406861,1.000058907,1
535,0.009838882,1.121912,1.121984159,0.000152587,0.012352613,0.032407831,0.038488916,1.042931912,1.042995118,1.000060604,1
536,0.009750236,1.1224,1.122395315,0.000148418,0.012182689,-0.072490193,-0.007498693,1.037769289,1.037830419,1.000058905,1
537,0.009859679,1.1224,1.122698754,0.000152779,0.012360381,0.024864748,-0.026420158,1.043572011,1.043635255,1.000060603,1
538,0.009769353,1.121912,1.122098449,0.000151303,0.012300532,0.027863864,0.000949009,1.042391357,1.042453986,1.000060082,1
539,0.009725559,1.121912,1.121897035,0.000148745,0.012196098,-0.031086559,-0.016974325,1.039099919,1.039161317,1.000059087,1
540,0.00988449,1.121424,1.121600005,0.00015396,0.012408079,0.023434073,-0.003063593,1.049379434,1.049443647,1.000061191,1
541,0.009768344,1.120936,1.12129468,0.000149864,0.012241884,-0.058464454,0.00793386,1.044879814,1.044942084,1.000059596,1
542,0.009941123,1.121912,1.122152129,0.00015469,0.012437436,-0.020214295,0.011574032,1.042774949,1.042838997,1.000061421,1
543,0.009792279,1.1224,1.122477071,0.000151791,0.01232033,0.05991149,0.050141078,1.046821581,1.046884636,1.000060235,1
544,0.009871367,1.120936,1.121435582,0.000153186,0.012376824,-0.030605304,0.035416805,1.042571517,1.042635011,1.000060901,1
545,0.009758591,1.121424,1.121414468,0.000150119,0.012252313,0.003092864,0.008898912,1.041722138,1.041784312,1.000059684,1
546,0.009892532,1.121912,1.122101995,0.000153323,0.012382354,-0.014123145,-0.000389682,1.040647741,1.040711099,1.000060883,1
547,0.009813865,1.1224,1.122444961,0.000150936,0.012285593,-0.046984306,-0.028337504,1.039026574,1.039088811,1.000059899,1
548,0.009727779,1.121912,1.122028827,0.000150697,0.012275853,0.127020548,0.002958818,1.045935483,1.045998081,1.000059848,1
549,0.00971723,1.122888,1.122905438,0.000148287,0.012177332,-0.042834348,0.003058555,1.040339881,1.040401053,1.0000588,1
550,0.009818927,1.123376,1.123303255,0.000152043,0.012330554,0.029946463,-0.005645386,1.042576382,1.042639193,1.000060246,1
551,0.009772103,1.123376,1.123595633,0.000148734,0.012195654,-0.041946507,0.013262817,1.045346546,1.045408122,1.000058904,1
552,0.009857283,1.122888,1.122947438,0.000152085,0.012332263,-0.033865451,0.032016413,1.039864864,1.039927569,1.000060301,1
553,0.00977358,1.122888,1.122661763,0.000150687,0.012275447,0.018653774,-0.001062225,1.040564671,1.040626873,1.000059777,1
554,0.009814577,1.122888,1.122837313,0.000149944,0.012245181,-0.063708891,-0.040301338,1.040836897,1.04089879,1.000059464,1
555,0.009761154,1.1224,1.122305783,0.000149294,0.012218607,-0.046131134,-0.013733724,1.041764846,1.041826583,1.000059262,1
556,0.009890856,1.121912,1.122002508,0.000153967,0.012408332,0.066633377,-0.039605434,1.046828477,1.046892491,1.00006115,1
557,0.009787173,1.121912,1.121870487,0.000150874,0.012283088,0.025310132,0.011330762,1.049127746,1.049190627,1.000059936,1
558,0.0099845,1.121912,1.12233142,0.00015668,0.012517177,0.042604542,0.010287608,1.048694514,1.048759733,1.000062191,1
559,0.009722404,1.121424,1.121724998,0.000149057,0.01220889,0.045396058,-0.018474623,1.039694154,1.039755735,1.000059229,1
560,0.009678011,1.121424,1.121468701,0.000146542,0.012105458,-0.034266368,-0.018050494,1.046024431,1.046085369,1.000058257,1
561,0.009780593,1.121912,1.122213129,0.000150087,0.01225101,-0.00458862,0.002393752,1.044459495,1.044521731,1.000059587,1
562,0.009708447,1.122888,1.122893043,0.000148872,0.012201316,0.055950552,0.010681927,1.040351123,1.040412538,1.000059033,1
563,0.009906285,1.121912,1.122041353,0.000153813,0.012402149,-0.032701977,0.018825425,1.04896678,1.049030856,1.000061085,1
564,0.009801256,1.121912,1.122249436,0.000150844,0.012281844,0.033576033,0.034844976,1.051817249,1.051880235,1.000059883,1
565,0.009824816,1.1224,1.122633459,0.000150798,0.012279998,-0.058424135,0.003569957,1.041025523,1.041087802,1.000059824,1
566,0.009924472,1.1224,1.122917378,0.000153921,0.012406479,-0.062088308,0.035669524,1.037284607,1.037347915,1.000061032,1
567,0.009873777,1.121912,1.12222393,0.000154848,0.012443775,0.102154375,0.023228074,1.043577822,1.043641977,1.000061475,1
568,0.009711061,1.1224,1.122182027,0.000147661,0.012151568,-0.039388661,-0.018436596,1.041880397,1.041941478,1.000058627,1
569,0.009811986,1.1224,1.122341017,0.000150891,0.012283789,-0.010007708,-0.036418299,1.036948912,1.037011017,1.000059892,1
570,0.00986023,1.1224,1.122600601,0.000152451,0.012347122,-0.042207606,0.014594439,1.044532737,1.044595914,1.000060484,1
571,0.009713225,1.121912,1.122182515,0.00014808,0.012168809,-0.022518545,0.01398625,1.041010087,1.041071292,1.000058793,1
572,0.009803691,1.122888,1.123116579,0.000151851,0.012322769,0.053066589,-0.013308465,1.042315251,1.042377988,1.00006019,1
573,0.009892599,1.1224,1.122298951,0.000153052,0.012371403,-0.085013868,-0.006994559,1.048726359,1.048790074,1.000060754,1
574,0.009804522,1.1224,1.122686586,0.000150905,0.012284357,0.000364475,-0.0062989,1.042714804,1.042777222,1.000059861,1
575,0.009817856,1.1224,1.122252103,0.000150789,0.012279637,-0.029501671,-0.005735999,1.043553308,1.043615776,1.000059861,1
576,0.009835625,1.121424,1.121507643,0.000152033,0.012330173,-0.03251737,-0.006024913,1.041634809,1.04169776,1.000060435,1
577,0.009996237,1.1224,1.122472322,0.0001581,0.012573798,0.104102593,-0.009936815,1.058561027,1.05862744,1.000062739,1
578,0.009751508,1.1224,1.122501764,0.000149297,0.012218705,0.002901202,0.020350971,1.042017699,1.042079431,1.000059243,1
579,0.009747781,1.122888,1.12257067,0.000149498,0.01222693,-0.006569215,0.000796305,1.041953663,1.042015466,1.000059315,1
580,0.009769986,1.121912,1.122009502,0.000149249,0.012216733,-0.041849652,0.047815051,1.052042811,1.052105172,1.000059275,1
581,1.000886532,1.118496,1.134662301,1.852181232,1.360948651,1.133000532,0.073806109,5.036149648,6.250002991,1.241028053,1
582,0.585929148,-0.021472,0.523365653,0.397498232,0.630474608,64.21924277,-0.846097274,19.29914181,27.64754186,1.432578823,1
583,0.009895729,1.1224,1.122428955,0.00015506,0.012452292,0.114830424,0.04444556,1.050777795,1.050842457,1.000061537,1
584,0.009845438,1.1224,1.122259879,0.000153078,0.01237245,0.111545001,-0.00591925,1.053110961,1.053174957,1.000060769,1
585,0.009731679,1.123376,1.123152951,0.000148496,0.012185895,0.004397357,0.02492567,1.044455214,1.044516687,1.000058856,1
586,0.009838398,1.122888,1.123081996,0.00015184,0.012322319,-0.038815737,0.014996097,1.042347348,1.042410086,1.000060189,1
587,0.009707779,1.122888,1.122666513,0.00014667,0.012110755,-0.068541179,-0.030692067,1.039257965,1.039318432,1.000058183,1
588,0.009760935,1.122888,1.122842258,0.000150509,0.012268193,0.049217914,-0.012191441,1.038659154,1.038721149,1.000059687,1
589,0.009745383,1.121912,1.121915123,0.000149054,0.012208786,0.001201179,0.002806573,1.041257764,1.041319415,1.000059208,1
590,0.009736785,1.1224,1.122297813,0.000148576,0.012189194,-0.070282951,-0.001204456,1.040033355,1.040094694,1.000058978,1
591,0.009744598,1.1224,1.122562341,0.000149752,0.012237331,0.027346762,0.025783064,1.042830675,1.042892637,1.000059417,1
592,0.009736272,1.121424,1.121698711,0.0001489,0.012202473,0.050515217,0.041719949,1.042328754,1.042390428,1.00005917,1
593,0.009690831,1.121912,1.122090348,0.000148485,0.012185447,0.051896728,0.023278686,1.058055618,1.058118005,1.000058964,1
594,0.009713503,1.1224,1.122556583,0.000148874,0.01220139,0.021970288,-0.002859968,1.045444565,1.045506318,1.000059069,1
595,0.009847688,1.122888,1.122779241,0.000151377,0.012303542,-0.043867932,-0.045860529,1.039586304,1.039648719,1.000060038,1
596,0.009723506,1.121912,1.122327613,0.000147617,0.01214978,-0.030558691,-0.006937148,1.040440924,1.040501887,1.000058594,1
597,0.009818944,1.1224,1.122467377,0.000152171,0.012335768,0.017932085,0.006374835,1.044656812,1.044719895,1.000060387,1
598,0.009839328,1.1224,1.12253433,0.000151576,0.012311622,-0.059483995,-0.021048261,1.040247713,1.040310277,1.000060143,1
599,0.009797136,1.121912,1.12231421,0.000149936,0.012244855,-0.06904607,0.013768732,1.037408861,1.037470603,1.000059516,1
600,0.009861079,1.121912,1.122196146,0.000152503,0.012349229,-0.022228614,-0.00399553,1.044474298,1.044537538,1.000060548,1
601,0.009716743,1.121912,1.122229005,0.000147861,0.012159823,0.006945713,0.019537856,1.040967057,1.041028164,1.000058701,1
602,0.009752845,1.121912,1.122237724,0.000149617,0.012231785,-0.021625271,0.007574036,1.041827885,1.041889767,1.000059397,1
603,0.009814272,1.1224,1.122349411,0.000151216,0.012297006,-0.00674981,-0.018686207,1.04302789,1.043090493,1.00006002,1
604,0.009797658,1.1224,1.122220383,0.0001498,0.012239264,-0.063703552,-0.002998384,1.039234947,1.039296752,1.000059472,1
605,0.009927666,1.1224,1.122635151,0.000154944,0.012447634,-0.004802979,-0.017562602,1.037979589,1.038043392,1.000061469,1
606,0.009699483,1.123864,1.123796331,0.000147725,0.012154237,0.000907667,-0.065589449,1.041252345,1.041313242,1.000058484,1
607,0.009720007,1.122888,1.12299253,0.000148563,0.012188632,-0.007832275,0.012054523,1.047646065,1.047707771,1.0000589,1
608,0.009778975,1.123864,1.123917778,0.00015111,0.012292668,0.07528895,-0.011725037,1.049821839,1.04988463,1.000059811,1
609,0.009897651,1.123864,1.124067821,0.000153823,0.012402558,0.013599085,-0.014040386,1.043168929,1.043232426,1.000060869,1
610,0.009812817,1.122888,1.123192642,0.000150912,0.012284641,-0.025566336,0.012333096,1.040941712,1.04100397,1.00005981,1
611,0.00978022,1.123376,1.123608971,0.000151016,0.012288865,0.044648345,0.014314116,1.044898905,1.044961397,1.000059807,1
612,0.00977306,1.123864,1.123971295,0.000149489,0.012226566,0.000744409,-0.019759565,1.039352953,1.039414445,1.000059164,1
613,0.009735035,1.124352,1.124179996,0.000149096,0.012210475,-0.016253934,-0.022691093,1.039594253,1.039655575,1.000058986,1
614,0.009848133,1.122888,1.123081411,0.000153033,0.012370665,0.034279616,0.015196946,1.041912905,1.04197611,1.000060663,1
615,0.009843488,1.122888,1.123051773,0.000152261,0.012339394,0.016427442,-0.009959423,1.045851254,1.045914381,1.000060359,1
616,0.009791019,1.123376,1.123521522,0.000150565,0.012270479,-0.008298386,-0.014893821,1.036293958,1.03635576,1.000059637,1
617,0.009882194,1.1224,1.122720128,0.000153559,0.012391911,-0.030949351,0.039948554,1.045724984,1.045788679,1.00006091,1
618,0.009952463,1.1224,1.122479023,0.000156045,0.012491803,0.142037123,-0.022667647,1.05507777,1.055143103,1.000061923,1
619,0.009853131,1.122888,1.122984331,0.000152201,0.012336989,-0.051984434,0.025606007,1.039396128,1.039458849,1.000060343,1
620,0.009863434,1.1224,1.122521382,0.000151862,0.012323244,-0.096171463,-0.001216635,1.039390174,1.039452806,1.000060258,1
621,0.009671323,1.122888,1.12314703,0.000147186,0.012132017,0.057718998,0.021278619,1.050978283,1.051039595,1.000058338,1
622,0.009777531,1.122888,1.122903518,0.000149269,0.012217589,-0.056347468,0.009344378,1.042079502,1.042141182,1.000059189,1
623,0.00972174,1.123376,1.123307192,0.00014785,0.012159351,-0.030953147,0.00831684,1.044312085,1.044373265,1.000058584,1
624,0.009898037,1.123376,1.123240303,0.000153533,0.012390831,-0.011771284,-0.026157909,1.044371914,1.044435457,1.000060843,1
625,0.009797303,1.123376,1.123313959,0.000151902,0.012324868,0.070539017,0.026769271,1.052557769,1.052621122,1.000060189,1
626,0.009764529,1.123376,1.123648369,0.00014915,0.012212689,-0.047316398,0.025156975,1.041823127,1.041884661,1.000059063,1
627,0.009744957,1.122888,1.122979809,0.000149334,0.012220227,0.011178971,0.026250016,1.045050416,1.04511229,1.000059207,1
628,0.009984605,1.123376,1.123626702,0.000158819,0.012602342,0.616633472,0.02913569,1.089610095,1.089678625,1.000062895,1
629,0.009771461,1.1224,1.122421082,0.00014963,0.012232354,-0.030791569,-0.000173837,1.037744969,1.037806594,1.000059383,1
630,0.009828989,1.123864,1.123667499,0.000150611,0.012272352,-0.050507592,0.011537875,1.047450252,1.047512722,1.00005964,1
631,0.009773485,1.123864,1.123821056,0.000150036,0.012248928,0.048053124,0.012976937,1.044702143,1.044764194,1.000059396,1
632,0.009829743,1.123864,1.123761065,0.000151837,0.01232222,0.026177568,-0.014363892,1.039546403,1.039608896,1.000060116,1
633,0.00964243,1.123864,1.124029953,0.000145117,0.012046467,-0.01335115,-8.87E-05,1.041037028,1.041096812,1.000057428,1
634,0.009811163,1.124352,1.124459978,0.000151351,0.012302477,0.004247467,0.002737581,1.041504306,1.041566639,1.000059849,1
635,0.009771863,1.124352,1.124288983,0.000150451,0.012265836,0.00289479,-0.050318529,1.039058905,1.03912074,1.000059511,1
636,0.009850158,1.123864,1.123764773,0.000151846,0.012322599,-0.015298397,-0.017602599,1.044319482,1.044382266,1.000060119,1
637,0.009827683,1.123864,1.123808498,0.000151902,0.012324871,0.023096574,-0.000800844,1.04384462,1.043907393,1.000060136,1
638,0.009802233,1.123864,1.123743334,0.000150356,0.012261955,-0.049704989,0.018581776,1.046076969,1.046139242,1.000059531,1
639,0.00978459,1.123864,1.123903365,0.000150713,0.012276525,0.052037884,0.015967138,1.045493713,1.045556083,1.000059655,1
640,0.009718804,1.123376,1.123427533,0.000148091,0.012169258,0.003134149,-0.046859078,1.039856538,1.039917543,1.000058667,1
641,0.00972963,1.124352,1.124548501,0.000148479,0.012185186,-0.021195448,-0.027919321,1.045762777,1.045824167,1.000058704,1
642,0.010009873,1.123376,1.123282206,0.000156569,0.012512734,0.064918965,0.006508519,1.055192058,1.055257524,1.000062042,1
643,0.009806274,1.123864,1.123869368,0.000149817,0.012239979,-0.046508914,-0.005893323,1.045525707,1.045587711,1.000059304,1
644,0.009840945,1.123864,1.124231724,0.000151772,0.012319583,-0.009538527,0.006591995,1.040413421,1.040475887,1.00006004,1
645,0.009798923,1.12484,1.124511901,0.000149983,0.012246738,-0.048727154,-0.043889274,1.040588904,1.040650613,1.000059302,1
646,0.009743434,1.122888,1.122822933,0.000149268,0.012217545,-0.020759386,-0.007189865,1.039981318,1.040042882,1.000059197,1
647,0.009800607,1.122888,1.122916662,0.000150065,0.01225011,-0.049269101,-0.028406332,1.042501534,1.042563567,1.000059503,1
648,0.009843825,1.122888,1.123048845,0.000152933,0.012366592,0.014502053,0.003510102,1.038901621,1.038964606,1.000060626,1
649,0.009732188,1.123864,1.123698568,0.000148895,0.012202241,-0.028930137,-0.042203055,1.044816479,1.044878078,1.000058957,1
