,MAD,Median,Mean,Variance,Std,Kurtosis,Skew,Crest Factor,Impulse Factor,Shape Factor,Anomaly
98,0.230369766,1.13216,1.12072899,0.080308003,0.283386667,-0.490734843,-0.067226326,1.644674833,1.696438672,1.031473601,0
99,0.225493343,1.127768,1.121948763,0.076147699,0.275948725,-0.493584471,-0.044453796,1.665403649,1.715037321,1.029802788,0
100,0.221050594,1.130208,1.121377835,0.071935959,0.268208797,-0.580798068,-0.083595899,1.631171936,1.677179574,1.028205266,0
101,0.221370942,1.128744,1.121852171,0.074563101,0.273062448,-0.380059249,-0.107975762,1.696959587,1.74650462,1.029196354,0
102,0.233339932,1.128012,1.122175683,0.080244861,0.283275239,-0.563490746,-0.07760789,1.692052657,1.745131382,1.031369429,0
103,0.224641966,1.132648,1.121992357,0.075918512,0.275533141,-0.454472686,-0.126363526,1.597058343,1.644510311,1.029712107,0
104,0.233735736,1.126304,1.121771814,0.082843632,0.287825697,-0.435849672,-0.097316467,1.629885078,1.682680895,1.032392355,0
105,0.229538002,1.128744,1.122242311,0.079784498,0.282461499,-0.385750948,-0.059569599,1.673272873,1.725459806,1.031188537,0
106,0.248099514,1.128256,1.121488286,0.092327527,0.30385445,-0.466556458,-0.08407447,1.679554604,1.740109125,1.036053916,0
107,0.2410367,1.131428,1.12128492,0.088713053,0.297847366,-0.389295505,-0.091405369,1.744345338,1.804836544,1.034678458,0
108,0.243718649,1.131672,1.122683495,0.089750725,0.299584253,-0.476790347,-0.088603156,1.681168922,1.739995295,1.034991352,0
109,0.239593197,1.134112,1.121161944,0.086382708,0.293909354,-0.537388548,-0.105615088,1.657197889,1.713194075,1.03378968,0
110,0.227675428,1.131184,1.122531109,0.078646993,0.280440713,-0.419413822,-0.106979953,1.665143206,1.716321253,1.030734922,0
111,0.222257068,1.133868,1.121981198,0.076475,0.276541137,-0.349642346,-0.166264624,1.59800742,1.645831501,1.029927321,0
112,0.229824414,1.131672,1.122015554,0.080443877,0.283626297,-0.411134854,-0.136870732,1.65462548,1.706671529,1.031454882,0
113,0.232718597,1.129232,1.122049063,0.080772955,0.284205832,-0.509248346,-0.107829904,1.598302429,1.648776387,1.03157973,0
114,0.229569695,1.127768,1.120829941,0.078746201,0.280617535,-0.526619892,-0.069867759,1.633248966,1.683659519,1.030865198,0
115,0.229676809,1.128256,1.121662209,0.079978405,0.282804534,-0.412081876,-0.067779215,1.708980263,1.762462873,1.031295043,0
116,0.241481893,1.135088,1.122056806,0.08726932,0.295413811,-0.460229277,-0.068411807,1.696632924,1.754449498,1.034077244,0
117,0.238994105,1.131184,1.121926282,0.085290228,0.292044907,-0.541113268,-0.058901687,1.629032427,1.683319154,1.033324522,0
118,0.246676809,1.134112,1.121435549,0.090541747,0.300901557,-0.514557505,-0.06265953,1.692508363,1.752375338,1.035371745,0
119,0.238543912,1.133624,1.121958425,0.084183228,0.290143461,-0.577126275,-0.052671082,1.686929663,1.742424636,1.032897028,0
120,0.231422288,1.131184,1.12184137,0.08167528,0.285788872,-0.430556394,-0.04096106,1.672232557,1.725641478,1.031938692,0
121,0.237106073,1.12728,1.121728382,0.083330239,0.288669775,-0.561086223,-0.047366008,1.672201539,1.726685382,1.032582103,0
122,0.228144719,1.133136,1.120856586,0.07753666,0.278454053,-0.529244388,-0.107742973,1.594234231,1.642693653,1.030396676,0
123,0.235149456,1.126792,1.122109315,0.083408449,0.28880521,-0.447601567,-0.091436566,1.67246275,1.726968999,1.032590411,0
124,0.242248701,1.129232,1.122137521,0.085630785,0.292627383,-0.616852213,-0.088612493,1.69334389,1.749974458,1.03344304,0
125,0.237491664,1.12728,1.122508108,0.084778809,0.291168008,-0.468093029,-0.118205773,1.639492345,1.693749903,1.033094121,0
126,0.236044671,1.126792,1.120690894,0.083469292,0.288910525,-0.466996729,-0.092685338,1.665133247,1.719574961,1.03269511,0
127,0.238894915,1.126792,1.121463105,0.085889994,0.293069948,-0.458098128,-0.078645473,1.699185968,1.756248593,1.033582331,0
128,0.24563494,1.128744,1.1215975,0.091459745,0.302423122,-0.372401136,-0.080818944,1.750937445,1.813470518,1.035714053,0
129,0.24548891,1.122888,1.12186538,0.089651458,0.299418532,-0.492554666,-0.064258171,1.708432533,1.768233547,1.035003439,0
130,0.244065015,1.131184,1.122445449,0.090730813,0.301215558,-0.367178848,-0.087584683,1.742198105,1.803840001,1.03538168,0
131,0.246603919,1.128256,1.122563935,0.09195893,0.303247308,-0.444924781,-0.076654389,1.718572751,1.780174774,1.035844874,0
132,0.240663079,1.125328,1.122276894,0.086701398,0.294451011,-0.524524752,-0.038733268,1.670602658,1.727145957,1.033846049,0
133,0.237917208,1.128256,1.121852041,0.084160286,0.290103922,-0.57219617,-0.053870423,1.647506689,1.70170034,1.032894344,0
134,0.234550775,1.133136,1.121984484,0.08308821,0.288250255,-0.482741017,-0.080453912,1.677049465,1.731510575,1.032474362,0
135,0.230893405,1.131672,1.122646212,0.081907252,0.286194431,-0.345778483,-0.116881838,1.690338202,1.744399953,1.031982801,0
136,0.228718823,1.131184,1.121895538,0.080236013,0.28325962,-0.376938599,-0.087146794,1.6705248,1.722948291,1.03138145,0
137,0.235940613,1.123376,1.122223734,0.083648767,0.289220966,-0.498749411,-0.048780279,1.648150998,1.702006419,1.032676266,0
138,0.232135065,1.12728,1.122608051,0.080426254,0.283595229,-0.514441061,-0.030934297,1.698068945,1.751414484,1.031415414,0
139,0.22587413,1.119228,1.120944947,0.076030674,0.275736602,-0.483718492,0.013831048,1.75185476,1.804077895,1.029810197,0
140,0.228687777,1.126792,1.12130457,0.078862393,0.280824489,-0.436357127,-0.074669186,1.675588644,1.727338006,1.030884288,0
141,0.2250418,1.120936,1.121052372,0.076302954,0.276229893,-0.364469716,-0.012109335,1.729116397,1.78083384,1.029909752,0
142,0.226793447,1.125572,1.122729335,0.078166071,0.279581958,-0.316171815,-0.017763325,1.78621477,1.84076423,1.030539138,0
143,0.237009267,1.130208,1.122175162,0.084436828,0.290580157,-0.406472109,-0.048797327,1.724353733,1.781226378,1.032982006,0
